stt_duyet,ma_anh,ma_san_pham,ten_san_pham,duong_dan_anh,sha256,url_san_pham,url_anh,trang_thai_duyet,logo_quan_sat_duoc,so_logo,chat_luong_anh,ghi_chu
414,anh_000505,san_pham_0192,Pin Alkaline AAA Premium - 4 Viên,data\du_lieu_logo\anh_goc\san_pham_0192\anh_001_5ec3ddf8.png,5ec3ddf81350208fabbd02b38a4309ddc5e04e6d755542728b917e3b88e7216f,https://hathyo.com/product/2398,https://d134sx875xrex2.cloudfront.net/wAscnsVJHc_t4.png,khong_co_logo_chung_chi,,0,qua_nho,
415,anh_000506,san_pham_0193,Pin Carbon AAA - 4 Viên/L,data\du_lieu_logo\anh_goc\san_pham_0193\anh_001_2782ff47.png,2782ff47b3fcad74c290bdcf6abe51be7aff28b77188a824506e0b662a0258c1,https://hathyo.com/product/2399,https://d134sx875xrex2.cloudfront.net/S9Kveh0tpK_t3.png,khong_co_logo_chung_chi,,0,qua_nho,
416,anh_000507,san_pham_0194,Pin Carbon AA - 4 Viên/L,data\du_lieu_logo\anh_goc\san_pham_0194\anh_001_1e1b3909.png,1e1b39098390f2f6868cd8ba5f8bcabd863c0c4dc8362c9854794327ff9a09bc,https://hathyo.com/product/2400,https://d134sx875xrex2.cloudfront.net/OsdR9J0tBe_t6.png,khong_co_logo_chung_chi,,0,qua_nho,
417,anh_000508,san_pham_0195,Pin cúc áo Premium-4V,data\du_lieu_logo\anh_goc\san_pham_0195\anh_001_b13fe387.png,b13fe3875f79526befab72f3b1aa4e9b2309d13a48bd19010bed5815b6a36bdb,https://hathyo.com/product/2401,https://d134sx875xrex2.cloudfront.net/J9eDYRiWl2_T7.png,khong_co_logo_chung_chi,,0,qua_nho,
418,anh_000509,san_pham_0196,Pin Carbon AAA - 2 Viên,data\du_lieu_logo\anh_goc\san_pham_0196\anh_001_e4f8e151.png,e4f8e151d2171df8c81e6865e85cb52138a5e16d6ef4c6e7ffccde081f777699,https://hathyo.com/product/2402,https://d134sx875xrex2.cloudfront.net/xgusyqnAub_T8.png,khong_co_logo_chung_chi,,0,qua_nho,
419,anh_000510,san_pham_0197,Pin Carbon AA - 2 Viên,data\du_lieu_logo\anh_goc\san_pham_0197\anh_001_043251a6.png,043251a671b9debbc3cbd538c08aea2c0c77b314d049743648b6ef04961ce7f2,https://hathyo.com/product/2403,https://d134sx875xrex2.cloudfront.net/D42mWxADVJ_T9.png,khong_co_logo_chung_chi,,0,qua_nho,
420,anh_000511,san_pham_0198,Máy xay đa năng công suất lớn SAMONO SW-C300 Trắng xám,data\du_lieu_logo\anh_goc\san_pham_0198\anh_001_dfdcb90a.png,dfdcb90ad714202e3e4b2f2f61b06127695378ad30a930191de9ddc125ee93ec,https://hathyo.com/product/2404,https://d134sx875xrex2.cloudfront.net/4VOy7hy6za_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20103718.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
421,anh_000512,san_pham_0198,Máy xay đa năng công suất lớn SAMONO SW-C300 Trắng xám,data\du_lieu_logo\anh_goc\san_pham_0198\anh_002_6fcf11f3.png,6fcf11f3d1dbea3f640a0b081f6c0d673f6cc0baa5fbcf06baee23b05aa5a7c7,https://hathyo.com/product/2404,https://d134sx875xrex2.cloudfront.net/1uhJEs3aA2_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20103628.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
422,anh_000513,san_pham_0199,Nồi lẩu điện đa năng 1.5L SAMONO SW-DG01P Xanh,data\du_lieu_logo\anh_goc\san_pham_0199\anh_001_aaa772ef.png,aaa772ef245fb876816b6f5819a562b8a63020d65bf5d9037d00682a4606d49e,https://hathyo.com/product/2405,https://d134sx875xrex2.cloudfront.net/UFe8uWXQpB_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20104027.png,khong_co_logo_chung_chi,,0,qua_nho,
423,anh_000514,san_pham_0199,Nồi lẩu điện đa năng 1.5L SAMONO SW-DG01P Xanh,data\du_lieu_logo\anh_goc\san_pham_0199\anh_002_a058bbc2.png,a058bbc291be618a8699f5365edc0bf948f736e5ec0c3be31af51ed4acd483ee,https://hathyo.com/product/2405,https://d134sx875xrex2.cloudfront.net/4C7H0TTdvj_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20104209.png,khong_co_logo_chung_chi,,0,qua_nho,
424,anh_000515,san_pham_0200,Nồi điện đa năng 3L SAMONO SW-MC3L Trắng,data\du_lieu_logo\anh_goc\san_pham_0200\anh_001_092d7cc2.png,092d7cc224d3831bb068c0ec0239a97398727c86624b308330a54f82482d528b,https://hathyo.com/product/2406,https://d134sx875xrex2.cloudfront.net/BWdglg4azJ_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20104653.png,khong_co_logo_chung_chi,,0,qua_nho,
425,anh_000516,san_pham_0200,Nồi điện đa năng 3L SAMONO SW-MC3L Trắng,data\du_lieu_logo\anh_goc\san_pham_0200\anh_002_83d41fa2.png,83d41fa23d7edb79d854dd62499718030e479818806868fd038fea81029b6ab1,https://hathyo.com/product/2406,https://d134sx875xrex2.cloudfront.net/leaW12HBOW_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20104807.png,khong_co_logo_chung_chi,,0,qua_nho,
426,anh_000517,san_pham_0201,Bếp điện từ cảm ứng thông minh SAMONO WS-02 Xám,data\du_lieu_logo\anh_goc\san_pham_0201\anh_001_6cb0b116.png,6cb0b11644dc7ec5d7dfa7284310a344f5b57f15215cfb6e3e058e773ded5d4d,https://hathyo.com/product/2407,https://d134sx875xrex2.cloudfront.net/9DgkpdgiN4_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20105049.png,khong_co_logo_chung_chi,,0,qua_nho,
427,anh_000518,san_pham_0201,Bếp điện từ cảm ứng thông minh SAMONO WS-02 Xám,data\du_lieu_logo\anh_goc\san_pham_0201\anh_002_9e5451be.png,9e5451beef6f6df3fdf5474bb58bc227769978437f8f242aa4443f7bd0a34514,https://hathyo.com/product/2407,https://d134sx875xrex2.cloudfront.net/MusGTDjJsj_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20105229.png,khong_co_logo_chung_chi,,0,qua_nho,
428,anh_000519,san_pham_0202,Máy tạo bọt sữa SAMONO SW-MFB11 Đen,data\du_lieu_logo\anh_goc\san_pham_0202\anh_001_80276288.jpg,80276288aff4794865f8b871f3e71379d32fb78a9359a8cecd22030e6a7211a5,https://hathyo.com/product/2408,https://d134sx875xrex2.cloudfront.net/49gozvGDM9_9094ed0a8d0740c6bd5ddc9256b82c5a.jpg,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
429,anh_000520,san_pham_0202,Máy tạo bọt sữa SAMONO SW-MFB11 Đen,data\du_lieu_logo\anh_goc\san_pham_0202\anh_002_d1a3253f.jpg,d1a3253fb9ec756f2ecad2e08ef00a56d60b6ad3222cb86a9e05cb0aec696018,https://hathyo.com/product/2408,https://d134sx875xrex2.cloudfront.net/r6XYWDuscA_sg-11134201-7qve6-lgdjxx0i7jh223.jpg,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
430,anh_000521,san_pham_0203,Bàn chải điện (gồm 4 đầu chải) SAMONO SW-ET01 Trắng,data\du_lieu_logo\anh_goc\san_pham_0203\anh_001_16efe0b6.png,16efe0b6d9a6372f46dfb3f8f4bb35bb8254a5e9d2e37e1490ffc5fa400a7c99,https://hathyo.com/product/2409,https://d134sx875xrex2.cloudfront.net/XhGToMfYW0_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20105452.png,khong_co_logo_chung_chi,,0,qua_nho,
431,anh_000522,san_pham_0203,Bàn chải điện (gồm 4 đầu chải) SAMONO SW-ET01 Trắng,data\du_lieu_logo\anh_goc\san_pham_0203\anh_002_d6b5e571.png,d6b5e571fb9db1efecfaaf770993150b4be361a7f6f1523e418ac067cfde2896,https://hathyo.com/product/2409,https://d134sx875xrex2.cloudfront.net/I3FOxFxbID_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20105648.png,khong_co_logo_chung_chi,,0,qua_nho,
432,anh_000523,san_pham_0204,ƯU ĐÃI - Mũ bảo hiểm lỗ thông gió NÓN SƠN chính hãng ATG-TR002,data\du_lieu_logo\anh_goc\san_pham_0204\anh_001_0f99de11.jpg,0f99de11e3a2f275e0a74401369847a4562b7aec226ff7c4422a55a406d6f87b,https://hathyo.com/product/241,https://d134sx875xrex2.cloudfront.net/cJ7yn6itIA_fd73fabb48054437924ac39006c06ba8~tplv-aphluv4xwc-origin-jpeg.jpeg,khong_co_logo_chung_chi,,0,tot,
433,anh_000524,san_pham_0204,ƯU ĐÃI - Mũ bảo hiểm lỗ thông gió NÓN SƠN chính hãng ATG-TR002,data\du_lieu_logo\anh_goc\san_pham_0204\anh_002_4a1b9bde.jpg,4a1b9bdeec2d9f675e360499870b8d3c54fc088b1d1025a22b8c4024639f81ad,https://hathyo.com/product/241,https://d134sx875xrex2.cloudfront.net/I2jgPnFa8c_74646140afd9406d907672ee537df6ac~tplv-aphluv4xwc-origin-jpeg.jpeg,khong_co_logo_chung_chi,,0,tot,
434,anh_000525,san_pham_0204,ƯU ĐÃI - Mũ bảo hiểm lỗ thông gió NÓN SƠN chính hãng ATG-TR002,data\du_lieu_logo\anh_goc\san_pham_0204\anh_003_c1134042.jpg,c113404290d2b440c0d8263fdfe0add58dcc1d9d423b6fab4ec5ed43db07b34c,https://hathyo.com/product/241,https://d134sx875xrex2.cloudfront.net/bUXmWCikbO_ac87afee0ba34777b6ba57ca3c98a978~tplv-aphluv4xwc-origin-jpeg.jpeg,khong_co_logo_chung_chi,,0,tot,
435,anh_000526,san_pham_0204,ƯU ĐÃI - Mũ bảo hiểm lỗ thông gió NÓN SƠN chính hãng ATG-TR002,data\du_lieu_logo\anh_goc\san_pham_0204\anh_004_0f9ee02c.jpg,0f9ee02cfd991451aaad458b82d0039b6ac724782f2a2244718f676e1749c1ad,https://hathyo.com/product/241,https://d134sx875xrex2.cloudfront.net/qkzJsq627K_5013d1ca30de486e815b4226ba16d86e~tplv-aphluv4xwc-origin-jpeg.jpeg,khong_co_logo_chung_chi,,0,tot,
436,anh_000527,san_pham_0204,ƯU ĐÃI - Mũ bảo hiểm lỗ thông gió NÓN SƠN chính hãng ATG-TR002,data\du_lieu_logo\anh_goc\san_pham_0204\anh_005_f1961d61.jpg,f1961d612fc1f38fe6396e3cf836cc08e2b6c78bbf97c404bb09859548666c1d,https://hathyo.com/product/241,https://d134sx875xrex2.cloudfront.net/siTRY7jAgO_251a86f1ac134416859c6bb5f1b45088~tplv-aphluv4xwc-origin-jpeg.jpeg,khong_co_logo_chung_chi,,0,tot,
437,anh_000528,san_pham_0204,ƯU ĐÃI - Mũ bảo hiểm lỗ thông gió NÓN SƠN chính hãng ATG-TR002,data\du_lieu_logo\anh_goc\san_pham_0204\anh_006_76f97072.jpg,76f970729cecebdbdbb4b92367e22623f29d9e7eeb8c6a6e281a74f8f82b3bb3,https://hathyo.com/product/241,https://d134sx875xrex2.cloudfront.net/2gT1zpS1D8_167d106ba7624c1581101170e42bfe15~tplv-aphluv4xwc-origin-jpeg.jpeg,khong_co_logo_chung_chi,,0,tot,
438,anh_000529,san_pham_0204,ƯU ĐÃI - Mũ bảo hiểm lỗ thông gió NÓN SƠN chính hãng ATG-TR002,data\du_lieu_logo\anh_goc\san_pham_0204\anh_007_8b664a9a.jpg,8b664a9ae1186102766a952e93b9aeab30af7d15ff7e91e312c419dba908fa28,https://hathyo.com/product/241,https://d134sx875xrex2.cloudfront.net/rTnO2rtTU9_02e47912e46b4925935defce98b3624d~tplv-aphluv4xwc-origin-jpeg.jpeg,khong_co_logo_chung_chi,,0,tot,
439,anh_000530,san_pham_0205,Cân sức khỏe thông minh (có kèm pin) SAMONO SW-BS01 Trắng,data\du_lieu_logo\anh_goc\san_pham_0205\anh_001_7c216453.png,7c216453366291f333ba19c768f5750e4084b1461d86c7ac00790774b9fee49f,https://hathyo.com/product/2410,https://d134sx875xrex2.cloudfront.net/0mcjcpjOqp_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20110001.png,khong_co_logo_chung_chi,,0,qua_nho,
440,anh_000531,san_pham_0205,Cân sức khỏe thông minh (có kèm pin) SAMONO SW-BS01 Trắng,data\du_lieu_logo\anh_goc\san_pham_0205\anh_002_bf5bc5a0.png,bf5bc5a01ac3b271353d6a0ed5bf15b674600fb3821e72d4a4fe0c86fa56ff3e,https://hathyo.com/product/2410,https://d134sx875xrex2.cloudfront.net/vfAShgWZh5_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20110137.png,khong_co_logo_chung_chi,,0,qua_nho,
441,anh_000532,san_pham_0206,Bộ lọc nước tại vòi SAMONO SW-WPW11 Trắng,data\du_lieu_logo\anh_goc\san_pham_0206\anh_001_cf22fc2c.png,cf22fc2c311395223ced92ebafed9ca69cc841e5899239ff992efbe9596ea89b,https://hathyo.com/product/2411,https://d134sx875xrex2.cloudfront.net/ksfAHcR9ko_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20110918.png,khong_co_logo_chung_chi,,0,qua_nho,
442,anh_000533,san_pham_0206,Bộ lọc nước tại vòi SAMONO SW-WPW11 Trắng,data\du_lieu_logo\anh_goc\san_pham_0206\anh_002_587a9d0e.png,587a9d0ea2d4295bc325d56adcb826050dfd9e93dbe252fa42bd8506fdd05821,https://hathyo.com/product/2411,https://d134sx875xrex2.cloudfront.net/hz12kRlWIf_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20110751.png,khong_co_logo_chung_chi,,0,qua_nho,
443,anh_000534,san_pham_0207,Bình đun siêu tốc 1.8L SAMONO SW-EKW18 Trắng,data\du_lieu_logo\anh_goc\san_pham_0207\anh_001_e66247e2.png,e66247e2c3fcd883a76be0f1155721c42c16b8e8b19cf9c8bd87d835b7a99d3b,https://hathyo.com/product/2412,https://d134sx875xrex2.cloudfront.net/KVG09qyMxY_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20111631.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
444,anh_000535,san_pham_0207,Bình đun siêu tốc 1.8L SAMONO SW-EKW18 Trắng,data\du_lieu_logo\anh_goc\san_pham_0207\anh_002_7c161a11.png,7c161a1142bcb7622d117ac7bc8d49a8bc10cf3d05f15c467389ba4f27a90786,https://hathyo.com/product/2412,https://d134sx875xrex2.cloudfront.net/nEkRAUQhvW_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20111512.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
445,anh_000536,san_pham_0208,Bình đun siêu tốc 1.8L SAMONO SW-EKB18L Trắng Xám (Có giữ ấm),data\du_lieu_logo\anh_goc\san_pham_0208\anh_001_d48ad577.png,d48ad57738e732f41c148b711046cf5e05918a6af92195e2b471c023f290c2de,https://hathyo.com/product/2413,https://d134sx875xrex2.cloudfront.net/6Qxw4orT3y_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20112148.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
446,anh_000537,san_pham_0208,Bình đun siêu tốc 1.8L SAMONO SW-EKB18L Trắng Xám (Có giữ ấm),data\du_lieu_logo\anh_goc\san_pham_0208\anh_002_80f0bfcc.png,80f0bfcc8ef966a142d5309286547a2bed133bb3ae24929b6d42153b31b5b4ca,https://hathyo.com/product/2413,https://d134sx875xrex2.cloudfront.net/KsBMHPfO4j_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20111920.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
447,anh_000538,san_pham_0209,Máy xay đa năng hình vỏ trứng SAMONO SW- MC200S Trắng Xanh,data\du_lieu_logo\anh_goc\san_pham_0209\anh_001_4f6bfc03.jpg,4f6bfc03ab365e6f255c843e46e99bf3ff8317ec0d5817ee5e9bff981fb7a1f1,https://hathyo.com/product/2414,https://d134sx875xrex2.cloudfront.net/ezGFEN9tXz_vn-11134207-820l4-mfrr25j0e2h5aa.jpg,khong_co_logo_chung_chi,,0,tot,
448,anh_000539,san_pham_0210,Nồi nấu chậm đa năng lòng nồi 1L bằng sứ SAMONO SW-SC10 Trắng,data\du_lieu_logo\anh_goc\san_pham_0210\anh_001_5da70718.png,5da70718fa3977445cee603298e6897cf290ebf6d215c79ed80d46b611bfa252,https://hathyo.com/product/2415,https://d134sx875xrex2.cloudfront.net/Yb0KrCFSPP_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20112658.png,khong_co_logo_chung_chi,,0,qua_nho,
449,anh_000540,san_pham_0210,Nồi nấu chậm đa năng lòng nồi 1L bằng sứ SAMONO SW-SC10 Trắng,data\du_lieu_logo\anh_goc\san_pham_0210\anh_002_85080623.png,85080623ca855882f88f0db2ca68addfc87921fb89e985acd66e2fb1a1efc815,https://hathyo.com/product/2415,https://d134sx875xrex2.cloudfront.net/z9mCVwqx5m_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20112556.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
450,anh_000541,san_pham_0211,"Bàn chải điện con hươu (phiên bản trẻ em) SAMONO SW-ET02 xanh, hồng",data\du_lieu_logo\anh_goc\san_pham_0211\anh_001_979e401d.jpg,979e401d12f051b14801b98a3f44187100dd16fe2f1f0a2701c68416edd23d55,https://hathyo.com/product/2416,https://d134sx875xrex2.cloudfront.net/V28eo2FXAl_vn-11134207-7ras8-mdpxp5qqiwud9a.jpg,khong_co_logo_chung_chi,,0,tot,
451,anh_000542,san_pham_0211,"Bàn chải điện con hươu (phiên bản trẻ em) SAMONO SW-ET02 xanh, hồng",data\du_lieu_logo\anh_goc\san_pham_0211\anh_002_021ef79a.png,021ef79a97bb1dc0bbb785bf9671f352b6b2a13c5bbd877edbc735cbdc22a253,https://hathyo.com/product/2416,https://d134sx875xrex2.cloudfront.net/nDNZoEAPvR_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20115805.png,khong_co_logo_chung_chi,,0,qua_nho,
452,anh_000543,san_pham_0211,"Bàn chải điện con hươu (phiên bản trẻ em) SAMONO SW-ET02 xanh, hồng",data\du_lieu_logo\anh_goc\san_pham_0211\anh_003_7efc6528.png,7efc6528655afbe27675614b2a59aac98ad9807251d05c02ada8b84873029989,https://hathyo.com/product/2416,https://d134sx875xrex2.cloudfront.net/OrG612xYBq_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20115911.png,khong_co_logo_chung_chi,,0,qua_nho,
453,anh_000544,san_pham_0212,Máy lọc nước RO tích hợp nóng lạnh 7 cấp 2 vòi Nóng Lạnh,data\du_lieu_logo\anh_goc\san_pham_0212\anh_001_ff49dbef.png,ff49dbef085a55ebc83fe0c9aab63bee73960682684b3c6421ba924e69f5ce01,https://hathyo.com/product/2417,https://d134sx875xrex2.cloudfront.net/sQxS5prU9j_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-05%20125237.png,khong_co_logo_chung_chi,,0,qua_nho,
454,anh_000545,san_pham_0213,Nồi cơm điện tử 1L giảm đường & điều khiển bằng giọng nói SAMONO SW-RCED10 Trắng,data\du_lieu_logo\anh_goc\san_pham_0213\anh_001_97453675.png,97453675957c32d1d1187e3c3aafa3edd9f6da378c179686de850f693b8b64f4,https://hathyo.com/product/2418,https://d134sx875xrex2.cloudfront.net/qPiHG19E0S_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20120405.png,khong_co_logo_chung_chi,,0,qua_nho,
455,anh_000546,san_pham_0213,Nồi cơm điện tử 1L giảm đường & điều khiển bằng giọng nói SAMONO SW-RCED10 Trắng,data\du_lieu_logo\anh_goc\san_pham_0213\anh_002_72058b0a.png,72058b0a82c0421f7bd1c91cd035518f5a02995f02c97638dfc64ed000e956ce,https://hathyo.com/product/2418,https://d134sx875xrex2.cloudfront.net/ZhcIic4kKh_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20120309.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
456,anh_000547,san_pham_0214,Máy xay sinh tố cầm tay có nắp đậy 800ml SAMONO SW-Y10 Trắng,data\du_lieu_logo\anh_goc\san_pham_0214\anh_001_6683a537.png,6683a5374676093951252e9ce46e2f25e7ff10f00a16eacf3ec813149ef64558,https://hathyo.com/product/2419,https://d134sx875xrex2.cloudfront.net/z6Q9v8HoJV_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20120733.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
457,anh_000548,san_pham_0214,Máy xay sinh tố cầm tay có nắp đậy 800ml SAMONO SW-Y10 Trắng,data\du_lieu_logo\anh_goc\san_pham_0214\anh_002_1c48c158.png,1c48c1588d5403d6ad243d305c0cb293a911ead4c8aa1929a8f3ce91e7a4952a,https://hathyo.com/product/2419,https://d134sx875xrex2.cloudfront.net/8ii8oTZVqo_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20120639.png,khong_co_logo_chung_chi,,0,qua_nho,
458,anh_000549,san_pham_0215,Nước giặt xả 5IN1 DRSOFTLY Hương Hoa Lavender - Hương Hoa Hồng,data\du_lieu_logo\anh_goc\san_pham_0215\anh_001_b8dbdd08.jpg,b8dbdd0853106047e0f139f90aa942ce10932af19e191a272b31edb5797f6dcd,https://hathyo.com/product/242,https://d134sx875xrex2.cloudfront.net/2iF20if132_z7962683263866_fd39adddf43c4a8e270387f493bf8b9d.jpg,khong_co_logo_chung_chi,,0,tot,
459,anh_000550,san_pham_0215,Nước giặt xả 5IN1 DRSOFTLY Hương Hoa Lavender - Hương Hoa Hồng,data\du_lieu_logo\anh_goc\san_pham_0215\anh_002_832e7d2d.jpg,832e7d2da2396579af3e7bf6584148a18a6b1d1634ad1e68531ad75984af42ee,https://hathyo.com/product/242,https://d134sx875xrex2.cloudfront.net/EE5kkvH9Bp_z7973519922997_36d8dbebff072cd5e5d92922e94a0eef.jpg,khong_co_logo_chung_chi,,0,tot,"Tài liệu tiêu chuẩn cơ sở; chỉ thấy chữ và con dấu, không có logo chứng chỉ."
460,anh_000551,san_pham_0216,Máy xay đa năng mini 300ml SAMONO SW- MFC200,data\du_lieu_logo\anh_goc\san_pham_0216\anh_001_c1572176.png,c1572176271f6f1ab60e35d8b2a3786262133c4319b8958b74b2aef6e42f4dbc,https://hathyo.com/product/2420,https://d134sx875xrex2.cloudfront.net/mpJwGsjCxg_vn-11134208-7ra0g-m9qv5pt9gu9wb6%20(1).png,khong_co_logo_chung_chi,,0,tot,
461,anh_000552,san_pham_0216,Máy xay đa năng mini 300ml SAMONO SW- MFC200,data\du_lieu_logo\anh_goc\san_pham_0216\anh_002_f68c80b3.jpg,f68c80b3c2a995c5f72d54db00e5de8e31b11989bfeaa9078ff209553099f3b1,https://hathyo.com/product/2420,https://d134sx875xrex2.cloudfront.net/tWVLImBILv_sg-11134201-82587-mfwsfnjzj6rw8a.jpg,khong_co_logo_chung_chi,,0,tot,
462,anh_000553,san_pham_0217,Máy sấy tóc gấp gọn 1200W SAMONO SW- HD30,data\du_lieu_logo\anh_goc\san_pham_0217\anh_001_c393bc7f.png,c393bc7fcbdea5c5afc84e68b5d06af44cf0a52ed3314d6d65ca2c3cac5a1e62,https://hathyo.com/product/2421,https://d134sx875xrex2.cloudfront.net/xYSDiWwNzL_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20121142.png,khong_co_logo_chung_chi,,0,qua_nho,
463,anh_000554,san_pham_0217,Máy sấy tóc gấp gọn 1200W SAMONO SW- HD30,data\du_lieu_logo\anh_goc\san_pham_0217\anh_002_52cebd74.png,52cebd743d81ea0d6b00c7a4d6a69fb4c13ddb92df76d7aaf0191243f58c5a82,https://hathyo.com/product/2421,https://d134sx875xrex2.cloudfront.net/REToWcOokE_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20121229.png,khong_co_logo_chung_chi,,0,qua_nho,
464,anh_000555,san_pham_0218,Bình đun đa năng 1.8L SAMONO SW-HP18L,data\du_lieu_logo\anh_goc\san_pham_0218\anh_001_c14c49f5.png,c14c49f524a76094d6e56a2d3b305ea0d68d87eb08bfefb5b35067c5430d581a,https://hathyo.com/product/2422,https://d134sx875xrex2.cloudfront.net/ovVMNBLz6v_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20121535.png,khong_co_logo_chung_chi,,0,qua_nho,
465,anh_000556,san_pham_0218,Bình đun đa năng 1.8L SAMONO SW-HP18L,data\du_lieu_logo\anh_goc\san_pham_0218\anh_002_0d49f8a6.png,0d49f8a61cd4a33a43bcd3fa7b1fb7200f11903643d0d06a885cf242e1617d05,https://hathyo.com/product/2422,https://d134sx875xrex2.cloudfront.net/eZhI2JDi7G_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20122320.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
466,anh_000557,san_pham_0219,"Nồi chiên không dầu dung tích 3,2L",data\du_lieu_logo\anh_goc\san_pham_0219\anh_001_728024a1.png,728024a18ec9f3e1c7ac9bc0a400e8fc2752a430cb952af3d106f24774bf46c5,https://hathyo.com/product/2423,https://d134sx875xrex2.cloudfront.net/5AKG87hibH_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20123010.png,khong_co_logo_chung_chi,,0,chap_nhan_duoc,
467,anh_000558,san_pham_0219,"Nồi chiên không dầu dung tích 3,2L",data\du_lieu_logo\anh_goc\san_pham_0219\anh_002_cb78efda.png,cb78efdaff762db01342d42056161e746b569cb0bc26ac1f32f6756f0420af54,https://hathyo.com/product/2423,https://d134sx875xrex2.cloudfront.net/Pzza1AlZrk_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20123515.png,khong_co_logo_chung_chi,,0,qua_nho,
468,anh_000559,san_pham_0220,Nồi điện đa năng 4.2L SAMONO SW-MC4L,data\du_lieu_logo\anh_goc\san_pham_0220\anh_001_5b48108d.png,5b48108d8e9e60ce004f20484fb9e1a077fc06ef2d816dc849e2619d1ac02a16,https://hathyo.com/product/2424,https://d134sx875xrex2.cloudfront.net/okfFGass1r_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20123821.png,khong_co_logo_chung_chi,,0,qua_nho,
